	SITE_ID	day_group	year	LATITUDE_x	LONGITUDE_x	srad_mean	tmmn_mean	tmmx_mean	vpd_mean	Fpar_500m_mean	Lai_500m_mean	ee_elevation_mean	elevation_diff_mean	water_mean_mean	trees_mean_mean	grass_mean_mean	flooded_vegetation_mean_mean	crops_mean_mean	shrub_and_scrub_mean_mean	built_mean_mean	bare_mean_mean	snow_and_ice_mean_mean	label_mean_mean	label_argmax_numeric_mean	GPP_mean	GPP_sum
3227	US-Ne2	16	2020	41.1649	-96.4701	207.137097525	276.7923414	288.0681474625	0.6040725768125	29.345905171250003	5.3023706896250005	356.035136	5.964863999999977	0.05405354624	0.02645118113	0.05894332546	0.0334697547	0.368329128	0.05905434251	0.03556870426	0.2632211344	0.1008695722	5.624270966	4.0	0.0	0.0
3228	US-Ne2	16	2021	41.1649	-96.4701	227.75806382500002	279.0838730125	291.09919775000003	0.734233863525	35.430603445	6.601400862125	356.035136	5.964863999999977	0.05772977794	0.02839816293	0.06750466901	0.03723138086	0.5618788481	0.04741173843	0.03046954227	0.1279050169	0.04143189366	4.010283523	4.0	0.0	0.0
3229	US-Ne2	17	2016	41.1649	-96.4701	217.5741938825	280.58991735	292.263702875	0.6058870918125	29.447521551250002	5.8210129315	356.035136	5.964863999999977	0.05040120963	0.02863386127	0.1061711255	0.04512169717	0.2912099067	0.1237990361	0.03516596087	0.2722508507	0.04720446925	5.266416385	4.0	0.0	0.0
3230	US-Ne2	17	2017	41.1649	-96.4701	238.87137155	283.586693175	295.0229858875	0.7330241980875	30.95700431375	6.363469827625	356.035136	5.964863999999977	0.04581457425	0.02958376431	0.06517121165	0.02826613258	0.6077576666	0.0400121135	0.02934059564	0.1119697711	0.04204657165	4.0	4.0	0.0	0.0
3231	US-Ne2	17	2018	41.1649	-96.4701	247.091533725	286.02096655	297.9629022	0.9313709646925	29.75193965875	5.539224138375	356.035136	5.964863999999977	0.04551037997	0.02858618465	0.05693006703	0.03012973591	0.4365549331	0.07009694839	0.03269986046	0.2552040936	0.04424871604	4.948056564	4.0	0.0	0.0
3232	US-Ne2	17	2019	41.1649	-96.4701	225.35927788125	283.8612940125	295.05967599999997	0.7400403282	30.5875000025	5.86422413775	356.035136	5.964863999999977	0.06986549264	0.02906634072	0.08965855292	0.07372793416	0.4111556321	0.05396170606	0.0321580136	0.1294934076	0.1108728522	4.375050962	4.0	0.0	0.0
3233	US-Ne2	17	2020	41.1649	-96.4701	240.5701621875	285.1443587	293.939919525	0.6924193568375	12.98146551375	2.33868534525	356.035136	5.964863999999977	0.05405354624	0.02645118113	0.05894332546	0.0334697547	0.368329128	0.05905434251	0.03556870426	0.2632211344	0.1008695722	5.624270966	4.0	0.0	0.0
3234	US-Ne2	17	2021	41.1649	-96.4701	217.7520189125	288.9383110375	296.1753993	0.700967735225	26.1520474125	4.5665948275	356.035136	5.964863999999977	0.05772977794	0.02839816293	0.06750466901	0.03723138086	0.5618788481	0.04741173843	0.03046954227	0.1279050169	0.04143189366	4.010283523	4.0	0.0	0.0
3235	US-Ne2	18	2016	41.1649	-96.4701	257.662500075	287.141932825	299.883063775	0.832741943275	31.792349137499997	5.989547414125	356.035136	5.964863999999977	0.05040120963	0.02863386127	0.1061711255	0.04512169717	0.2912099067	0.1237990361	0.03516596087	0.2722508507	0.04720446925	5.266416385	4.0	0.0	0.0
3236	US-Ne2	18	2017	41.1649	-96.4701	255.25322915	283.1487925125	296.5939471375	1.0518145293375	39.505818966250004	8.11368534525	356.035136	5.964863999999977	0.04581457425	0.02958376431	0.06517121165	0.02826613258	0.6077576666	0.0400121135	0.02934059564	0.1119697711	0.04204657165	4.0	4.0	0.0	0.0
3237	US-Ne2	18	2018	41.1649	-96.4701	279.91411425	290.784277775	306.5495953625	1.921774208125	35.60581896875	7.148060345125	356.035136	5.964863999999977	0.04551037997	0.02858618465	0.05693006703	0.03012973591	0.4365549331	0.07009694839	0.03269986046	0.2552040936	0.04424871604	4.948056564	4.0	0.0	0.0
3238	US-Ne2	18	2019	41.1649	-96.4701	255.21653391249998	285.7987934	296.2411310625	0.673387096585	35.324137928750005	7.394073276249999	356.035136	5.964863999999977	0.06986549264	0.02906634072	0.08965855292	0.07372793416	0.4111556321	0.05396170606	0.0321580136	0.1294934076	0.1108728522	4.375050962	4.0	0.0	0.0
3239	US-Ne2	18	2020	41.1649	-96.4701	223.1669323875	287.2673379125	296.1729797875	0.7144758067875	29.917456899999998	5.960344827375	356.035136	5.964863999999977	0.05405354624	0.02645118113	0.05894332546	0.0334697547	0.368329128	0.05905434251	0.03556870426	0.2632211344	0.1008695722	5.624270966	4.0	0.0	0.0
3240	US-Ne2	18	2021	41.1649	-96.4701	248.051614025	285.0173379	295.9479877125	0.7944758061625	34.41508620375	7.077693965625	356.035136	5.964863999999977	0.05772977794	0.02839816293	0.06750466901	0.03723138086	0.5618788481	0.04741173843	0.03046954227	0.1279050169	0.04143189366	4.010283523	4.0	0.0	0.0
3241	US-Ne2	19	2016	41.1649	-96.4701	309.8572618875	287.2616931625	302.1798383375	1.44443549925	37.69008620625	7.685344827625	356.035136	5.964863999999977	0.036049457976250004	0.0571045754475	0.1310172846	0.038769219255	0.4585651073875	0.07070146682875	0.03974401967875	0.12090936482749999	0.04709926492875	4.158302048125	4.0	0.0	0.0
3242	US-Ne2	19	2017	41.1649	-96.4701	304.840325525	289.172986325	303.411287475	1.610483864625	40.9144396525	8.295043103749999	356.035136	5.964863999999977	0.05411602796	0.1026453659	0.1197449093	0.03211991658	0.461604975	0.05016256736	0.04438655068	0.0965127615	0.0386669854	3.993913275	4.0	0.0	0.0
